Time,GeoType,GeoID,GeoRank,Geography,10th percentile mcg/m3,90th percentile mcg/m3,Mean mcg/m3
Summer 2014,UHF42,207,4,East Flatbush - Flatbush,8.41,9.06,8.74
Summer 2014,UHF42,208,4,Canarsie - Flatlands,7.63,9.21,8.24
Summer 2014,UHF42,209,4,Bensonhurst - Bay Ridge,7.93,8.84,8.27
Summer 2014,UHF42,210,4,Coney Island - Sheepshead Bay,7.62,8.36,7.99
Summer 2014,UHF42,211,4,Williamsburg - Bushwick,10.93,10.93,10.93
Summer 2014,UHF42,301,4,Washington Heights,8.88,8.88,8.88
Summer 2014,UHF42,302,4,Central Harlem - Morningside Heights,8.86,9.43,9.12
Summer 2014,UHF42,303,4,East Harlem,8.87,8.9,8.88
Summer 2014,UHF42,304,4,Upper West Side,9.44,10.16,9.79
Summer 2014,UHF42,305,4,Upper East Side,9.44,11.24,10.43
Summer 2014,UHF42,306,4,Chelsea - Clinton,9.98,13.71,11.83
Summer 2014,UHF42,307,4,Gramercy Park - Murray Hill,10.87,13.76,12.38
Summer 2014,UHF42,308,4,Greenwich Village - SoHo,10.02,11.27,10.79
Summer 2014,UHF42,309,4,Union Square - Lower East Side,9.1,11.45,10.2
Summer 2014,UHF42,310,4,Lower Manhattan,10.46,11.29,10.91
Summer 2014,UHF42,401,4,Long Island City - Astoria,8.55,11.23,9.59
Summer 2014,UHF42,402,4,West Queens,8.05,11.08,9.05
Summer 2014,UHF42,403,4,Flushing - Clearview,7.67,9.08,8.19
Summer 2014,UHF42,404,4,Bayside - Little Neck,7.57,8.73,7.96
Summer 2014,UHF42,405,4,Ridgewood - Forest Hills,7.96,9.07,8.49
Summer 2014,UHF42,406,4,Fresh Meadows,7.68,8.49,8.01
Summer 2014,UHF42,407,4,Southwest Queens,7.65,8.55,8.06
Summer 2014,UHF42,408,4,Jamaica,7.69,8.61,8.1
Summer 2014,UHF42,409,4,Southeast Queens,7.49,8,7.72
Summer 2014,UHF42,410,4,Rockaways,7.23,7.5,7.37
Summer 2014,UHF42,501,4,Port Richmond,7.87,8.9,8.32
Summer 2014,UHF42,502,4,Stapleton - St. George,7.49,8.25,7.89
Summer 2014,UHF42,503,4,Willowbrook,7.49,9.31,8.12
Summer 2014,UHF42,504,4,South Beach - Tottenville,7.3,7.94,7.57
Summer 2014,UHF34,101,3,Kingsbridge - Riverdale,8.24,9.39,8.65
Summer 2014,UHF34,102,3,Northeast Bronx,8.31,9.61,8.71
Summer 2014,UHF34,103,3,Fordham - Bronx Park,8.4,9.2,8.76
Summer 2014,UHF34,104,3,Pelham - Throgs Neck,7.82,9.32,8.55
Summer 2014,UHF34,201,3,Greenpoint,9.8,11.08,10.37
Summer 2014,UHF34,202,3,Downtown - Heights - Slope,9.11,10.77,9.87
Summer 2014,UHF34,203,3,Bedford Stuyvesant - Crown Heights,8.59,9.4,8.97
Summer 2014,UHF34,204,3,East New York,8.06,9.9,8.78
Summer 2014,UHF34,205,3,Sunset Park,8.47,10.56,9.45
Summer 2014,UHF34,206,3,Borough Park,8.32,8.88,8.6
Summer 2014,UHF34,207,3,East Flatbush - Flatbush,8.41,9.06,8.74
Summer 2014,UHF34,208,3,Canarsie - Flatlands,7.63,9.21,8.24
Summer 2014,UHF34,209,3,Bensonhurst - Bay Ridge,7.93,8.84,8.27
Summer 2014,UHF34,210,3,Coney Island - Sheepshead Bay,7.62,8.36,7.99
Summer 2014,UHF34,211,3,Williamsburg - Bushwick,8.58,11.38,9.63
Summer 2014,UHF34,301,3,Washington Heights - Inwood,8.44,9.65,8.96
Summer 2014,UHF34,302,3,Central Harlem - Morningside Heights,8.86,9.43,9.12
Summer 2014,UHF34,303,3,East Harlem,8.93,9.67,9.27
Summer 2014,UHF34,304,3,Upper West Side,9.44,10.16,9.79
Summer 2014,UHF34,401,3,Long Island City - Astoria,8.55,11.23,9.59
Summer 2014,UHF34,402,3,West Queens,8.05,11.08,9.05
Summer 2014,UHF34,403,3,Flushing - Clearview,7.67,9.08,8.19
Summer 2014,UHF34,405,3,Ridgewood - Forest Hills,7.96,9.07,8.49
Summer 2014,UHF34,407,3,Southwest Queens,7.65,8.55,8.06
Summer 2014,UHF34,408,3,Jamaica,7.69,8.61,8.1
Summer 2014,UHF34,409,3,Southeast Queens,7.49,8,7.72
Summer 2014,UHF34,410,3,Rockaway,7.23,7.5,7.37
Summer 2014,UHF34,305307,3,Upper East Side - Gramercy,9.76,13.25,11.35
Summer 2014,UHF34,306308,3,Chelsea - Village,10,13.36,11.48
Summer 2014,UHF34,309310,3,"Union Square, Lower Manhattan",9.18,11.36,10.43
Summer 2014,UHF34,404406,3,Bayside - Meadows,7.59,8.57,7.99
Summer 2014,UHF34,501502,3,Northern SI,7.53,8.53,8.04
Summer 2014,UHF34,503504,3,Southern SI,7.33,8.48,7.77
Summer 2014,UHF34,105106107,3,South Bronx,8.55,10.15,9.26
Summer 2014,Borough,1,1,Bronx,8.18,9.7,8.85
Summer 2014,Borough,2,1,Brooklyn,7.87,10.16,8.84
Summer 2014,Borough,3,1,Manhattan,8.86,12.3,10.27
Summer 2014,Borough,4,1,Queens,7.52,9.07,8.23
Summer 2014,Borough,5,1,Staten Island,7.35,8.5,7.85
Summer 2014,Citywide,1,0,New York City,7.49,9.91,8.53
Winter 2013-14,CD,101,6,Financial District (CD1),13.97,14.92,14.51
Winter 2013-14,CD,102,6,Greenwich Village and Soho (CD2),13.48,14.93,14.41
Winter 2013-14,CD,103,6,Lower East Side and Chinatown (CD3),12.3,14.61,13.39
Winter 2013-14,CD,104,6,Clinton and Chelsea (CD4),13.37,16.41,14.89
Winter 2013-14,CD,105,6,Midtown (CD5),16.15,18.68,17.44
Winter 2013-14,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),13.56,17.31,15.55
Winter 2013-14,CD,107,6,Upper West Side (CD7),13.39,14.09,13.77
Winter 2013-14,CD,108,6,Upper East Side (CD8),13.19,15.4,14.42
Winter 2013-14,CD,109,6,Morningside Heights and Hamilton Heights (CD9),12.87,13.59,13.17
Winter 2013-14,CD,110,6,Central Harlem (CD10),12.79,13.36,13.03
Winter 2013-14,CD,111,6,East Harlem (CD11),12.76,13.52,13.11
Winter 2013-14,CD,112,6,Washington Heights and Inwood (CD12),12.27,13.85,12.91
Winter 2013-14,CD,201,6,Mott Haven and Melrose (CD1),12.77,14.15,13.38
Winter 2013-14,CD,202,6,Hunts Point and Longwood (CD2),11.69,14.39,13.15
Winter 2013-14,CD,203,6,Morrisania and Crotona (CD3),12.41,13.16,12.77
Winter 2013-14,CD,204,6,Highbridge and Concourse (CD4),13.01,13.8,13.34
Winter 2013-14,CD,205,6,Fordham and University Heights (CD5),13.02,14.06,13.44
Winter 2013-14,CD,206,6,Belmont and East Tremont (CD6),12.29,13.53,12.85
Winter 2013-14,CD,207,6,Kingsbridge Heights and Bedford (CD7),12.48,13.29,12.83
Winter 2013-14,CD,208,6,Riverdale and Fieldston (CD8),11.99,13.16,12.44
Winter 2013-14,CD,209,6,Parkchester and Soundview (CD9),11.32,13.07,12.25
Winter 2013-14,CD,210,6,Throgs Neck and Co-op City (CD10),11.08,12.99,11.95
Winter 2013-14,CD,211,6,Morris Park and Bronxdale (CD11),11.82,12.31,12.1
Winter 2013-14,CD,212,6,Williamsbridge and Baychester (CD12),11.86,12.66,12.16
Winter 2013-14,CD,301,6,Greenpoint and Williamsburg (CD1),12.82,14.51,13.59
Winter 2013-14,CD,302,6,Fort Greene and Brooklyn Heights (CD2),12.31,13.78,12.96
Winter 2013-14,CD,303,6,Bedford Stuyvesant (CD3),11.59,12.74,12.1
Winter 2013-14,CD,304,6,Bushwick (CD4),11.36,13.28,12.06
Winter 2013-14,CD,305,6,East New York and Starrett City (CD5),10.87,12.76,11.62
Winter 2013-14,CD,306,6,Park Slope and Carroll Gardens (CD6),12.09,13.89,12.9
Winter 2013-14,CD,307,6,Sunset Park (CD7),11.57,13.7,12.62
Winter 2013-14,CD,308,6,Crown Heights and Prospect Heights (CD8),11.67,12.42,12.01
Winter 2013-14,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),11.58,12.01,11.82
Winter 2013-14,CD,310,6,Bay Ridge and Dyker Heights (CD10),11.31,12.5,11.78
Winter 2013-14,CD,311,6,Bensonhurst (CD11),11.17,11.58,11.38
Winter 2013-14,CD,312,6,Borough Park (CD12),11.4,11.92,11.71
Winter 2013-14,CD,313,6,Coney Island (CD13),10.79,11.3,11.03
Winter 2013-14,CD,314,6,Flatbush and Midwood (CD14),11.26,12.08,11.62
Winter 2013-14,CD,315,6,Sheepshead Bay (CD15),10.54,11.48,11.02
Winter 2013-14,CD,316,6,Brownsville (CD16),11.48,12.83,11.91
Winter 2013-14,CD,317,6,East Flatbush (CD17),11.4,12.27,11.77
Winter 2013-14,CD,318,6,Flatlands and Canarsie (CD18),10.42,11.91,11.04
Winter 2013-14,CD,401,6,Long Island City and Astoria (CD1),11.3,13.1,12.3
Winter 2013-14,CD,402,6,Woodside and Sunnyside (CD2),12.29,14.92,13.5
Winter 2013-14,CD,403,6,Jackson Heights (CD3),11.29,12.08,11.67
Winter 2013-14,CD,404,6,Elmhurst and Corona (CD4),11.55,12.57,12.04
Winter 2013-14,CD,405,6,Ridgewood and Maspeth (CD5),11.06,13.66,11.98
Winter 2013-14,CD,406,6,Rego Park and Forest Hills (CD6),11.17,12.48,11.73
Winter 2013-14,CD,407,6,Flushing and Whitestone (CD7),10.86,12.51,11.51
Winter 2013-14,CD,408,6,Hillcrest and Fresh Meadows (CD8),10.69,11.53,11.06
Winter 2013-14,CD,409,6,Kew Gardens and Woodhaven (CD9),10.9,11.79,11.28
Winter 2013-14,CD,410,6,South Ozone Park and Howard Beach (CD10),10.35,11.22,10.74
Winter 2013-14,CD,411,6,Bayside and Little Neck (CD11),10.42,11.53,10.87
Winter 2013-14,CD,412,6,Jamaica and Hollis (CD12),10.4,11.55,10.88
Winter 2013-14,CD,413,6,Queens Village (CD13),10.01,10.77,10.35
Winter 2013-14,CD,414,6,Rockaway and Broad Channel (CD14),9.68,10.02,9.87
Winter 2013-14,CD,501,6,St. George and Stapleton (CD1),11.56,12.61,11.97
Winter 2013-14,CD,502,6,South Beach and Willowbrook (CD2),11.25,12.84,11.85
Winter 2013-14,CD,503,6,Tottenville and Great Kills (CD3),11.22,12.11,11.58
Winter 2013-14,UHF42,101,4,Kingsbridge - Riverdale,11.99,13.24,12.45
Winter 2013-14,UHF42,102,4,Northeast Bronx,11.81,13.03,12.2
Winter 2013-14,UHF42,103,4,Fordham - Bronx Pk,12,13.11,12.51
Winter 2013-14,UHF42,104,4,Pelham - Throgs Neck,11.18,12.88,12.05
Winter 2013-14,UHF42,105,4,Crotona -Tremont,12.42,13.8,13.13
Winter 2013-14,UHF42,106,4,High Bridge - Morrisania,12.68,13.71,13.2
Winter 2013-14,UHF42,107,4,Hunts Point - Mott Haven,11.15,11.25,11.21
Winter 2013-14,UHF42,201,4,Greenpoint,12.92,14.2,13.51
Winter 2013-14,UHF42,202,4,Downtown - Heights - Slope,12.15,13.85,12.93
Winter 2013-14,UHF42,203,4,Bedford Stuyvesant - Crown Heights,11.54,12.41,11.94
Winter 2013-14,UHF42,204,4,East New York,10.89,11.23,11.03
Winter 2013-14,UHF42,205,4,Sunset Park,11.53,13.66,12.57
Winter 2013-14,UHF42,206,4,Borough Park,11.38,11.95,11.67
Winter 2013-14,UHF42,207,4,East Flatbush - Flatbush,11.34,12.02,11.7
Winter 2013-14,UHF42,208,4,Canarsie - Flatlands,10.43,12.05,11.07
Winter 2013-14,UHF42,209,4,Bensonhurst - Bay Ridge,11.12,12.13,11.51
Winter 2013-14,UHF42,210,4,Coney Island - Sheepshead Bay,10.68,11.43,11.04
Winter 2013-14,UHF42,211,4,Williamsburg - Bushwick,14.01,14.01,14.01
Winter 2013-14,UHF42,301,4,Washington Heights,12.75,12.75,12.75
Winter 2013-14,UHF42,302,4,Central Harlem - Morningside Heights,12.83,13.49,13.1
Winter 2013-14,UHF42,303,4,East Harlem,12.57,12.59,12.58
Winter 2013-14,UHF42,304,4,Upper West Side,13.4,14.09,13.77
Winter 2013-14,UHF42,305,4,Upper East Side,13.19,15.32,14.39
Winter 2013-14,UHF42,306,4,Chelsea - Clinton,13.62,18.11,15.8
Winter 2013-14,UHF42,307,4,Gramercy Park - Murray Hill,14.58,18.17,16.44
Winter 2013-14,UHF42,308,4,Greenwich Village - SoHo,13.5,14.82,14.33
Winter 2013-14,UHF42,309,4,Union Square - Lower East Side,12.33,15.12,13.62
Winter 2013-14,UHF42,310,4,Lower Manhattan,13.96,14.93,14.49
Winter 2013-14,UHF42,401,4,Long Island City - Astoria,12.13,14.57,13.06
Winter 2013-14,UHF42,402,4,West Queens,11.47,14.26,12.41
Winter 2013-14,UHF42,403,4,Flushing - Clearview,10.85,12.47,11.46
Winter 2013-14,UHF42,404,4,Bayside - Little Neck,10.41,11.62,10.87
Winter 2013-14,UHF42,405,4,Ridgewood - Forest Hills,11.06,12.29,11.63
Winter 2013-14,UHF42,406,4,Fresh Meadows,10.7,11.59,11.1
Winter 2013-14,UHF42,407,4,Southwest Queens,10.44,11.51,10.95
Winter 2013-14,UHF42,408,4,Jamaica,10.44,11.49,10.93
Winter 2013-14,UHF42,409,4,Southeast Queens,10.02,10.69,10.35
Winter 2013-14,UHF42,410,4,Rockaways,9.68,10.02,9.87
Winter 2013-14,UHF42,501,4,Port Richmond,11.72,12.98,12.27
Winter 2013-14,UHF42,502,4,Stapleton - St. George,11.22,11.86,11.55
Winter 2013-14,UHF42,503,4,Willowbrook,11.47,13.42,12.13
Winter 2013-14,UHF42,504,4,South Beach - Tottenville,11.21,12.02,11.55
Winter 2013-14,UHF34,101,3,Kingsbridge - Riverdale,11.99,13.24,12.45
Winter 2013-14,UHF34,102,3,Northeast Bronx,11.81,13.03,12.2
Winter 2013-14,UHF34,103,3,Fordham - Bronx Park,12,13.11,12.51
Winter 2013-14,UHF34,104,3,Pelham - Throgs Neck,11.18,12.88,12.05
Winter 2013-14,UHF34,201,3,Greenpoint,12.92,14.2,13.51
Winter 2013-14,UHF34,202,3,Downtown - Heights - Slope,12.15,13.85,12.93
Winter 2013-14,UHF34,203,3,Bedford Stuyvesant - Crown Heights,11.54,12.41,11.94
Winter 2013-14,UHF34,204,3,East New York,11,12.77,11.69
Winter 2013-14,UHF34,205,3,Sunset Park,11.53,13.66,12.57
Winter 2013-14,UHF34,206,3,Borough Park,11.38,11.95,11.67
Winter 2013-14,UHF34,207,3,East Flatbush - Flatbush,11.34,12.02,11.7
Winter 2013-14,UHF34,208,3,Canarsie - Flatlands,10.43,12.05,11.07
Winter 2013-14,UHF34,209,3,Bensonhurst - Bay Ridge,11.12,12.13,11.51
Winter 2013-14,UHF34,210,3,Coney Island - Sheepshead Bay,10.68,11.43,11.04
Winter 2013-14,UHF34,211,3,Williamsburg - Bushwick,11.61,14.45,12.69
Winter 2013-14,UHF34,301,3,Washington Heights - Inwood,12.32,13.67,12.93
Winter 2013-14,UHF34,302,3,Central Harlem - Morningside Heights,12.83,13.49,13.1
Winter 2013-14,UHF34,303,3,East Harlem,12.72,13.56,13.12
Winter 2013-14,UHF34,304,3,Upper West Side,13.4,14.09,13.77
Winter 2013-14,UHF34,401,3,Long Island City - Astoria,12.13,14.57,13.06
Winter 2013-14,UHF34,402,3,West Queens,11.47,14.27,12.41
Winter 2013-14,UHF34,403,3,Flushing - Clearview,10.85,12.47,11.46
Winter 2013-14,UHF34,405,3,Ridgewood - Forest Hills,11.06,12.29,11.63
Winter 2013-14,UHF34,407,3,Southwest Queens,10.44,11.51,10.95
Winter 2013-14,UHF34,408,3,Jamaica,10.44,11.49,10.93
Winter 2013-14,UHF34,409,3,Southeast Queens,10.02,10.69,10.35
Winter 2013-14,UHF34,410,3,Rockaway,9.68,10.02,9.87
Winter 2013-14,UHF34,305307,3,Upper East Side - Gramercy,13.59,17.55,15.35
Winter 2013-14,UHF34,306308,3,Chelsea - Village,13.56,17.69,15.31
Winter 2013-14,UHF34,309310,3,"Union Square, Lower Manhattan",12.41,14.98,13.89
Winter 2013-14,UHF34,404406,3,Bayside - Meadows,10.46,11.61,10.97
Winter 2013-14,UHF34,501502,3,Northern SI,11.26,12.45,11.8
Winter 2013-14,UHF34,503504,3,Southern SI,11.25,12.56,11.77
Winter 2013-14,UHF34,105106107,3,South Bronx,12.26,13.99,13.08
Winter 2013-14,Borough,1,1,Bronx,11.65,13.46,12.5
Winter 2013-14,Borough,2,1,Brooklyn,10.82,13.22,11.86
Winter 2013-14,Borough,3,1,Manhattan,12.68,16.34,14.13
Winter 2013-14,Borough,4,1,Queens,10.09,12.46,11.23
Winter 2013-14,Borough,5,1,Staten Island,11.26,12.52,11.78
Winter 2013-14,Citywide,1,0,New York City,10.57,13.42,11.88
Annual Average 2013,CD,101,6,Financial District (CD1),10.48,11.51,11.06
Annual Average 2013,CD,102,6,Greenwich Village and Soho (CD2),9.87,11.49,10.9
Annual Average 2013,CD,103,6,Lower East Side and Chinatown (CD3),8.8,11.16,9.9
Annual Average 2013,CD,104,6,Clinton and Chelsea (CD4),9.74,13.05,11.39
Annual Average 2013,CD,105,6,Midtown (CD5),12.84,15.61,14.26
Annual Average 2013,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),10.12,14.17,12.25
Annual Average 2013,CD,107,6,Upper West Side (CD7),9.94,10.65,10.35
Annual Average 2013,CD,108,6,Upper East Side (CD8),9.84,12.15,11.13
Annual Average 2013,CD,109,6,Morningside Heights and Hamilton Heights (CD9),9.41,10.21,9.75
Annual Average 2013,CD,110,6,Central Harlem (CD10),9.4,9.99,9.64
Annual Average 2013,CD,111,6,East Harlem (CD11),9.35,10.15,9.71
Annual Average 2013,CD,112,6,Washington Heights and Inwood (CD12),8.75,10.43,9.46
Annual Average 2013,CD,201,6,Mott Haven and Melrose (CD1),9.39,10.71,9.97
Annual Average 2013,CD,202,6,Hunts Point and Longwood (CD2),8.34,10.95,9.76
Annual Average 2013,CD,203,6,Morrisania and Crotona (CD3),9.04,9.78,9.4
Annual Average 2013,CD,204,6,Highbridge and Concourse (CD4),9.65,10.42,9.97
Annual Average 2013,CD,205,6,Fordham and University Heights (CD5),9.62,10.68,10.05
Annual Average 2013,CD,206,6,Belmont and East Tremont (CD6),8.89,10.15,9.46
Annual Average 2013,CD,207,6,Kingsbridge Heights and Bedford (CD7),9.03,9.89,9.4
Annual Average 2013,CD,208,6,Riverdale and Fieldston (CD8),8.34,9.66,8.87
Annual Average 2013,CD,209,6,Parkchester and Soundview (CD9),8.03,9.75,8.94
Annual Average 2013,CD,210,6,Throgs Neck and Co-op City (CD10),7.82,9.66,8.66
Annual Average 2013,CD,211,6,Morris Park and Bronxdale (CD11),8.41,8.93,8.71
Annual Average 2013,CD,212,6,Williamsbridge and Baychester (CD12),8.33,9.19,8.66
Annual Average 2013,CD,301,6,Greenpoint and Williamsburg (CD1),9.35,11.03,10.09
Annual Average 2013,CD,302,6,Fort Greene and Brooklyn Heights (CD2),8.92,10.31,9.52
Annual Average 2013,CD,303,6,Bedford Stuyvesant (CD3),8.38,9.36,8.82
Annual Average 2013,CD,304,6,Bushwick (CD4),8.2,9.92,8.82
Annual Average 2013,CD,305,6,East New York and Starrett City (CD5),7.9,9.82,8.65
Annual Average 2013,CD,306,6,Park Slope and Carroll Gardens (CD6),8.57,10.34,9.4
Annual Average 2013,CD,307,6,Sunset Park (CD7),8.22,10.2,9.18
Annual Average 2013,CD,308,6,Crown Heights and Prospect Heights (CD8),8.51,9.1,8.77
Annual Average 2013,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),8.45,8.8,8.64
Annual Average 2013,CD,310,6,Bay Ridge and Dyker Heights (CD10),7.95,9.14,8.41
Annual Average 2013,CD,311,6,Bensonhurst (CD11),8.06,8.44,8.23
Annual Average 2013,CD,312,6,Borough Park (CD12),8.27,8.67,8.5
Annual Average 2013,CD,313,6,Coney Island (CD13),7.73,8.39,8.04
Annual Average 2013,CD,314,6,Flatbush and Midwood (CD14),8.26,8.92,8.55
Annual Average 2013,CD,315,6,Sheepshead Bay (CD15),7.76,8.52,8.14
Annual Average 2013,CD,316,6,Brownsville (CD16),8.37,9.78,8.82
Annual Average 2013,CD,317,6,East Flatbush (CD17),8.31,9.18,8.69
Annual Average 2013,CD,318,6,Flatlands and Canarsie (CD18),7.65,8.91,8.16
Annual Average 2013,CD,401,6,Long Island City and Astoria (CD1),7.94,9.62,8.9
Annual Average 2013,CD,402,6,Woodside and Sunnyside (CD2),8.95,11.38,10.05
Annual Average 2013,CD,403,6,Jackson Heights (CD3),8.05,8.83,8.43
Annual Average 2013,CD,404,6,Elmhurst and Corona (CD4),8.39,9.45,8.86
Annual Average 2013,CD,405,6,Ridgewood and Maspeth (CD5),7.9,10.29,8.76
Annual Average 2013,CD,406,6,Rego Park and Forest Hills (CD6),8.18,9.42,8.71
Annual Average 2013,CD,407,6,Flushing and Whitestone (CD7),7.84,9.3,8.43
Annual Average 2013,CD,408,6,Hillcrest and Fresh Meadows (CD8),7.9,8.65,8.23
Annual Average 2013,CD,409,6,Kew Gardens and Woodhaven (CD9),7.98,8.91,8.38
Annual Average 2013,CD,410,6,South Ozone Park and Howard Beach (CD10),7.63,8.46,7.99
Annual Average 2013,CD,411,6,Bayside and Little Neck (CD11),7.67,8.72,8.06
Annual Average 2013,CD,412,6,Jamaica and Hollis (CD12),7.83,8.81,8.26
Annual Average 2013,CD,413,6,Queens Village (CD13),7.61,8.26,7.87
Annual Average 2013,CD,414,6,Rockaway and Broad Channel (CD14),7.42,7.75,7.61
Annual Average 2013,CD,501,6,St. George and Stapleton (CD1),7.78,8.57,8.11
Annual Average 2013,CD,502,6,South Beach and Willowbrook (CD2),7.6,8.77,8.05
Annual Average 2013,CD,503,6,Tottenville and Great Kills (CD3),7.58,8.25,7.84
Annual Average 2013,UHF42,101,4,Kingsbridge - Riverdale,8.34,9.75,8.88
Annual Average 2013,UHF42,102,4,Northeast Bronx,8.34,9.59,8.73
Annual Average 2013,UHF42,103,4,Fordham - Bronx Pk,8.48,9.72,9.06
Annual Average 2013,UHF42,104,4,Pelham - Throgs Neck,7.93,9.56,8.74
Annual Average 2013,UHF42,105,4,Crotona -Tremont,9.05,10.42,9.75
Annual Average 2013,UHF42,106,4,High Bridge - Morrisania,9.33,10.31,9.83
Annual Average 2013,UHF42,107,4,Hunts Point - Mott Haven,7.92,10.83,9.57
Annual Average 2013,UHF42,201,4,Greenpoint,9.4,10.69,10
Annual Average 2013,UHF42,202,4,Downtown - Heights - Slope,8.66,10.33,9.46
Annual Average 2013,UHF42,203,4,Bedford Stuyvesant - Crown Heights,8.41,9.1,8.75
Annual Average 2013,UHF42,204,4,East New York,7.98,9.82,8.69
Annual Average 2013,UHF42,205,4,Sunset Park,8.14,10.16,9.12
Annual Average 2013,UHF42,206,4,Borough Park,8.27,8.69,8.49
Annual Average 2013,UHF42,207,4,East Flatbush - Flatbush,8.3,8.9,8.6
Annual Average 2013,UHF42,208,4,Canarsie - Flatlands,7.66,9.04,8.18
Annual Average 2013,UHF42,209,4,Bensonhurst - Bay Ridge,7.94,8.77,8.24
Annual Average 2013,UHF42,210,4,Coney Island - Sheepshead Bay,7.75,8.48,8.11
Annual Average 2013,UHF42,211,4,Williamsburg - Bushwick,8.4,10.99,9.36
Annual Average 2013,UHF42,301,4,Washington Heights,8.81,10.27,9.48
Annual Average 2013,UHF42,302,4,Central Harlem - Morningside Heights,9.42,10.1,9.7
Annual Average 2013,UHF42,303,4,East Harlem,9.31,10.19,9.73
Annual Average 2013,UHF42,304,4,Upper West Side,9.96,10.65,10.35
Annual Average 2013,UHF42,305,4,Upper East Side,9.83,12.09,11.1
Annual Average 2013,UHF42,306,4,Chelsea - Clinton,10.01,14.98,12.41
Annual Average 2013,UHF42,307,4,Gramercy Park - Murray Hill,11.22,15.09,13.2
Annual Average 2013,UHF42,308,4,Greenwich Village - SoHo,9.89,11.35,10.81
Annual Average 2013,UHF42,309,4,Union Square - Lower East Side,8.83,11.73,10.15
Annual Average 2013,UHF42,310,4,Lower Manhattan,10.51,11.53,11.06
Annual Average 2013,UHF42,401,4,Long Island City - Astoria,8.74,11.03,9.6
Annual Average 2013,UHF42,402,4,West Queens,8.25,10.82,9.13
Annual Average 2013,UHF42,403,4,Flushing - Clearview,7.84,9.27,8.39
Annual Average 2013,UHF42,404,4,Bayside - Little Neck,7.65,8.84,8.08
Annual Average 2013,UHF42,405,4,Ridgewood - Forest Hills,7.92,9.17,8.51
Annual Average 2013,UHF42,406,4,Fresh Meadows,7.86,8.68,8.21
Annual Average 2013,UHF42,407,4,Southwest Queens,7.7,8.64,8.14
Annual Average 2013,UHF42,408,4,Jamaica,7.83,8.79,8.27
Annual Average 2013,UHF42,409,4,Southeast Queens,7.61,8.14,7.85
Annual Average 2013,UHF42,410,4,Rockaways,7.44,7.75,7.61
Annual Average 2013,UHF42,501,4,Port Richmond,7.86,8.83,8.27
Annual Average 2013,UHF42,502,4,Stapleton - St. George,7.61,8.19,7.9
Annual Average 2013,UHF42,503,4,Willowbrook,7.65,9.28,8.22
Annual Average 2013,UHF42,504,4,South Beach - Tottenville,7.58,8.16,7.82
Annual Average 2013,UHF34,101,3,Kingsbridge - Riverdale,8.34,9.75,8.88
Annual Average 2013,UHF34,102,3,Northeast Bronx,8.34,9.59,8.73
Annual Average 2013,UHF34,103,3,Fordham - Bronx Park,8.48,9.72,9.06
Annual Average 2013,UHF34,104,3,Pelham - Throgs Neck,7.93,9.56,8.74
Annual Average 2013,UHF34,201,3,Greenpoint,9.4,10.69,10
Annual Average 2013,UHF34,202,3,Downtown - Heights - Slope,8.66,10.33,9.46
Annual Average 2013,UHF34,203,3,Bedford Stuyvesant - Crown Heights,8.41,9.1,8.75
Annual Average 2013,UHF34,204,3,East New York,7.98,9.82,8.69
Annual Average 2013,UHF34,205,3,Sunset Park,8.14,10.16,9.12
Annual Average 2013,UHF34,206,3,Borough Park,8.27,8.69,8.49
Annual Average 2013,UHF34,207,3,East Flatbush - Flatbush,8.3,8.9,8.6
Annual Average 2013,UHF34,208,3,Canarsie - Flatlands,7.66,9.04,8.18
Annual Average 2013,UHF34,209,3,Bensonhurst - Bay Ridge,7.94,8.77,8.24
Annual Average 2013,UHF34,210,3,Coney Island - Sheepshead Bay,7.75,8.48,8.11
Annual Average 2013,UHF34,211,3,Williamsburg - Bushwick,8.4,10.99,9.36
Annual Average 2013,UHF34,301,3,Washington Heights - Inwood,8.81,10.27,9.48
Annual Average 2013,UHF34,302,3,Central Harlem - Morningside Heights,9.42,10.1,9.7
Annual Average 2013,UHF34,303,3,East Harlem,9.31,10.19,9.73
Annual Average 2013,UHF34,304,3,Upper West Side,9.96,10.65,10.35
Annual Average 2013,UHF34,401,3,Long Island City - Astoria,8.74,11.03,9.6
Annual Average 2013,UHF34,402,3,West Queens,8.25,10.82,9.13
Annual Average 2013,UHF34,403,3,Flushing - Clearview,7.84,9.27,8.39
